# CHIME Latency Histogram - Range
# Bucket size: 500 ns
# Total samples: 9000000
# Format: latency_ns	count
819500	3731
820000	3731
820500	3675
821000	3710
821500	3768
822000	3683
822500	3610
823000	3675
823500	3710
824000	3610
824500	3731
825000	3594
825500	3541
826000	3607
826500	3610
827000	3634
827500	3550
828000	3714
828500	3621
829000	3644
829500	3511
830000	3611
830500	3614
831000	3582
831500	3564
832000	3491
832500	3514
833000	3533
833500	3558
834000	3448
834500	3518
835000	3429
835500	3430
836000	3560
836500	3455
837000	3496
837500	3506
838000	3436
838500	3479
839000	3453
839500	3452
840000	3403
840500	3511
841000	3392
841500	3458
842000	3400
842500	3363
843000	3325
843500	3472
844000	3363
844500	3392
845000	3327
845500	3337
846000	3449
846500	3371
847000	3305
847500	3199
848000	3308
848500	3202
849000	3261
849500	3414
850000	3251
850500	3268
851000	3295
851500	3280
852000	3254
852500	3210
853000	3211
853500	3212
854000	3195
854500	3294
855000	3143
855500	3163
856000	3227
856500	3145
857000	3212
857500	3270
858000	3237
858500	3155
859000	3116
859500	3114
860000	3145
860500	3162
861000	3116
861500	3166
862000	3108
862500	3075
863000	3116
863500	3046
864000	3130
864500	3187
865000	3106
865500	3025
866000	3206
866500	3100
867000	3070
867500	3141
868000	3057
868500	3132
869000	2946
869500	2961
870000	2993
870500	3038
871000	3005
871500	3050
872000	3050
872500	2963
873000	3002
873500	3001
874000	3037
874500	2978
875000	2907
875500	2888
876000	2895
876500	2900
877000	2869
877500	2933
878000	2874
878500	2898
879000	3014
879500	2793
880000	2891
880500	2929
881000	2915
881500	2857
882000	2804
882500	2880
883000	2872
883500	2915
884000	2820
884500	2978
885000	2846
885500	2744
886000	2772
886500	2856
887000	2802
887500	2807
888000	2855
888500	2800
889000	2770
889500	2704
890000	2842
890500	2750
891000	2678
891500	2704
892000	2787
892500	2798
893000	2652
893500	2682
894000	2691
894500	2685
895000	2683
895500	2706
896000	2810
896500	2637
897000	2651
897500	2725
898000	2717
898500	2675
899000	2533
899500	2590
900000	2616
900500	2704
901000	2601
901500	2638
902000	2572
902500	2601
903000	2723
903500	2574
904000	2664
904500	2659
905000	2617
905500	2531
906000	2515
906500	2539
907000	2589
907500	2646
908000	2536
908500	2490
909000	2598
909500	2443
910000	2582
910500	2639
911000	2497
911500	2529
912000	2490
912500	2532
913000	2467
913500	2447
914000	2454
914500	2487
915000	2555
915500	2349
916000	2527
916500	2389
917000	2544
917500	2470
918000	2337
918500	2412
919000	2459
919500	2383
920000	2392
920500	2430
921000	2500
921500	2377
922000	2322
922500	2416
923000	2261
923500	2413
924000	2313
924500	2278
925000	2398
925500	2260
926000	2415
926500	2256
927000	2293
927500	2357
928000	2378
928500	2284
929000	2335
929500	2285
930000	2367
930500	2349
931000	2235
931500	2284
932000	2288
932500	2257
933000	2231
933500	2270
934000	2270
934500	2247
935000	2324
935500	2238
936000	2120
936500	2276
937000	2216
937500	2151
938000	2153
938500	2231
939000	2154
939500	2145
940000	2201
940500	2202
941000	2104
941500	2105
942000	2049
942500	2178
943000	2114
943500	2107
944000	2147
944500	2267
945000	2119
945500	2289
946000	2173
946500	2095
947000	2095
947500	2175
948000	2087
948500	2151
949000	2092
949500	2109
950000	2086
950500	2037
951000	2129
951500	2127
952000	2025
952500	2155
953000	2069
953500	2056
954000	2087
954500	1965
955000	1983
955500	2123
956000	1970
956500	2031
957000	2014
957500	1959
958000	1971
958500	2006
959000	2021
959500	2002
960000	1943
960500	2077
961000	1994
961500	1961
962000	2017
962500	1917
963000	1996
963500	1996
964000	1982
964500	1887
965000	1974
965500	1970
966000	1908
966500	1888
967000	1925
967500	2025
968000	1870
968500	1869
969000	1985
969500	1878
970000	1841
970500	1938
971000	1904
971500	1876
972000	1914
972500	1875
973000	1885
973500	1788
974000	1891
974500	1843
975000	1928
975500	1833
976000	1795
976500	1915
977000	1917
977500	1855
978000	1771
978500	1849
979000	1799
979500	1724
980000	1797
980500	1860
981000	1738
981500	1847
982000	1854
982500	1774
983000	1743
983500	1782
984000	1755
984500	1822
985000	1828
985500	1793
986000	1821
986500	1736
987000	1692
987500	1684
988000	1774
988500	1740
989000	1721
989500	1729
990000	1722
990500	1707
991000	1694
991500	1713
992000	1733
992500	1675
993000	1647
993500	1590
994000	1632
994500	1634
995000	1597
995500	1684
996000	1673
996500	1615
997000	1675
997500	1637
998000	1606
998500	1629
999000	1602
999500	1663
1000000	1672
1000500	1667
1001000	1541
1001500	1665
1002000	1575
1002500	1608
1003000	1670
1003500	1602
1004000	1668
1004500	1542
1005000	1592
1005500	1587
1006000	1592
1006500	1540
1007000	1563
1007500	1527
1008000	1632
1008500	1639
1009000	1525
1009500	1543
1010000	1572
1010500	1515
1011000	1497
1011500	1611
1012000	1584
1012500	1582
1013000	1560
1013500	1577
1014000	1519
1014500	1584
1015000	1554
1015500	1521
1016000	1525
1016500	1514
1017000	1436
1017500	1531
1018000	1457
1018500	1566
1019000	1488
1019500	1485
1020000	1425
1020500	1423
1021000	1451
1021500	1469
1022000	1393
1022500	1428
1023000	1483
1023500	1423
